COUNTY,COUNTY_FIPS,COUNTY_TOTALVOTES,DEM_CANDIDATE,DEM_VOTES,HOUSE_WINNING_BINARY,H_FEMALE,REP_CANDIDATE,REP_VOTES,SENATE_WINNING_BINARY,STATE,STATE_FIPS,UNEMPLOYMENT_RATE,WINNING_CANDIDATE,WINNING_PARTY,WINNING_PARTY_BINARY,YEAR,YEAR_FIPS
Mendocino County,45,34410,Al Gore,16634,0,6467,George W. Bush,12272,0,California,6,5.6,Al Gore,democrat,0,2000,20006045
Merced County,47,50418,Al Gore,22726,0,46413,George W. Bush,26102,0,California,6,9.6,George W. Bush,republican,1,2000,20006047
Modoc County,49,4107,Al Gore,945,0,493,George W. Bush,2969,0,California,6,7.5,George W. Bush,republican,1,2000,20006049
Mono County,51,4371,Al Gore,1788,0,1017,George W. Bush,2296,0,California,6,4.7,George W. Bush,republican,1,2000,20006051
Monterey County,53,117534,Al Gore,67618,0,87254,George W. Bush,43761,0,California,6,7.4,Al Gore,democrat,0,2000,20006053
Napa County,55,51724,Al Gore,28097,0,13327,George W. Bush,20633,0,California,6,3.6,Al Gore,democrat,0,2000,20006055
Nevada County,57,47479,Al Gore,17670,0,2510,George W. Bush,25998,0,California,6,4.2,George W. Bush,republican,1,2000,20006057
Orange County,59,970905,Al Gore,391819,0,425030,George W. Bush,541299,0,California,6,3.5,George W. Bush,republican,1,2000,20006059
Placer County,61,117799,Al Gore,42449,0,11600,George W. Bush,69835,0,California,6,3.6,George W. Bush,republican,1,2000,20006061
Plumas County,63,10401,Al Gore,3458,0,559,George W. Bush,6343,0,California,6,7.1,George W. Bush,republican,1,2000,20006063
Riverside County,65,451127,Al Gore,202576,0,272427,George W. Bush,231955,0,California,6,5.4,George W. Bush,republican,1,2000,20006065
Sacramento County,67,431550,Al Gore,212792,0,95478,George W. Bush,195619,0,California,6,4.3,Al Gore,democrat,0,2000,20006067
San Benito County,69,16831,Al Gore,9131,0,12261,George W. Bush,7015,0,California,6,6,Al Gore,democrat,0,2000,20006069
San Bernardino County,71,454893,Al Gore,214749,0,330251,George W. Bush,221757,0,California,6,4.8,George W. Bush,republican,1,2000,20006071
San Diego County,73,958634,Al Gore,437666,0,374281,George W. Bush,475736,0,California,6,3.9,George W. Bush,republican,1,2000,20006073
San Francisco County,75,319786,Al Gore,241578,0,51656,George W. Bush,51496,0,California,6,3.4,Al Gore,democrat,0,2000,20006075
San Joaquin County,77,167239,Al Gore,79776,0,81936,George W. Bush,81773,0,California,6,7,George W. Bush,republican,1,2000,20006077
San Luis Obispo County,79,108886,Al Gore,44526,0,17790,George W. Bush,56859,0,California,6,4,George W. Bush,republican,1,2000,20006079
San Mateo County,81,259399,Al Gore,166757,0,75356,George W. Bush,80296,0,California,6,2.9,Al Gore,democrat,0,2000,20006081
Santa Barbara County,83,154974,Al Gore,73411,0,65061,George W. Bush,71493,0,California,6,4.4,Al Gore,democrat,0,2000,20006083
Santa Clara County,85,548129,Al Gore,332490,0,193861,George W. Bush,188750,0,California,6,3.1,Al Gore,democrat,0,2000,20006085
Santa Cruz County,87,108350,Al Gore,66618,0,32777,George W. Bush,29627,0,California,6,5.1,Al Gore,democrat,0,2000,20006087
Shasta County,89,66544,Al Gore,20127,0,4458,George W. Bush,43278,0,California,6,6.1,George W. Bush,republican,1,2000,20006089
Sierra County,91,1847,Al Gore,540,0,98,George W. Bush,1172,0,California,6,5.9,George W. Bush,republican,1,2000,20006091
Siskiyou County,93,19819,Al Gore,6323,0,1602,George W. Bush,12198,0,California,6,7.5,George W. Bush,republican,1,2000,20006093
Solano County,95,131735,Al Gore,75116,0,32813,George W. Bush,51604,0,California,6,4.6,Al Gore,democrat,0,2000,20006095
Sonoma County,97,197006,Al Gore,117295,0,36510,George W. Bush,63529,0,California,6,3.4,Al Gore,democrat,0,2000,20006097
Stanislaus County,99,128267,Al Gore,56448,0,69165,George W. Bush,67188,0,California,6,7.8,George W. Bush,republican,1,2000,20006099
Sutter County,101,26564,Al Gore,8416,0,8363,George W. Bush,17350,0,California,6,9.4,George W. Bush,republican,1,2000,20006101
Tehama County,103,20854,Al Gore,6507,0,4213,George W. Bush,13270,0,California,6,6.5,George W. Bush,republican,1,2000,20006103
Trinity County,105,5797,Al Gore,1932,0,250,George W. Bush,3340,0,California,6,9.8,George W. Bush,republican,1,2000,20006105
Tulare County,107,89818,Al Gore,33006,0,90041,George W. Bush,54070,0,California,6,10.4,George W. Bush,republican,1,2000,20006107
Tuolumne County,109,23727,Al Gore,9359,0,1552,George W. Bush,13172,0,California,6,5.9,George W. Bush,republican,1,2000,20006109
Ventura County,111,282692,Al Gore,133258,0,121918,George W. Bush,136173,0,California,6,4.5,George W. Bush,republican,1,2000,20006111
Yolo County,113,61436,Al Gore,33747,0,21231,George W. Bush,23057,0,California,6,5,Al Gore,democrat,0,2000,20006113
Yuba County,115,16127,Al Gore,5546,0,4889,George W. Bush,9838,0,California,6,8,George W. Bush,republican,1,2000,20006115
Adams County,1,107852,Al Gore,54132,1,47401,George W. Bush,47561,1,Colorado,8,2.8,Al Gore,democrat,0,2000,20008001
Alamosa County,3,5659,Al Gore,2455,1,3064,George W. Bush,2857,1,Colorado,8,3.6,George W. Bush,republican,1,2000,20008003
Arapahoe County,5,189942,Al Gore,82614,1,27740,George W. Bush,97768,1,Colorado,8,2.4,George W. Bush,republican,1,2000,20008005
Archuleta County,7,4758,Al Gore,1432,1,802,George W. Bush,2988,1,Colorado,8,3.2,George W. Bush,republican,1,2000,20008007
Baca County,9,2278,Al Gore,531,1,142,George W. Bush,1663,1,Colorado,8,2.9,George W. Bush,republican,1,2000,20008009
Bent County,11,1963,Al Gore,783,1,776,George W. Bush,1096,1,Colorado,8,3.9,George W. Bush,republican,1,2000,20008011
Boulder County,13,139626,Al Gore,69983,1,13710,George W. Bush,50873,1,Colorado,8,2.4,Al Gore,democrat,0,2000,20008013
Broomfield County,14,30000,Al Gore,12000,1,1712,George W. Bush,18000,1,Colorado,8,2.4,Al Gore,democrat,0,2000,20008014
Chaffee County,15,7610,Al Gore,2768,1,516,George W. Bush,4300,1,Colorado,8,3.3,George W. Bush,republican,1,2000,20008015
Cheyenne County,17,1212,Al Gore,209,1,91,George W. Bush,957,1,Colorado,8,2.6,George W. Bush,republican,1,2000,20008017
Clear Creek County,19,4924,Al Gore,2188,1,180,George W. Bush,2247,1,Colorado,8,2.7,George W. Bush,republican,1,2000,20008019
Conejos County,21,3671,Al Gore,1749,1,2494,George W. Bush,1772,1,Colorado,8,5.1,George W. Bush,republican,1,2000,20008021
Costilla County,23,1648,Al Gore,1054,1,1241,George W. Bush,504,1,Colorado,8,7.5,Al Gore,democrat,0,2000,20008023
Crowley County,25,1445,Al Gore,511,1,375,George W. Bush,855,1,Colorado,8,5.4,George W. Bush,republican,1,2000,20008025
Custer County,27,2111,Al Gore,507,1,49,George W. Bush,1451,1,Colorado,8,3.4,George W. Bush,republican,1,2000,20008027
Delta County,29,12686,Al Gore,3264,1,1438,George W. Bush,8372,1,Colorado,8,3.7,George W. Bush,republican,1,2000,20008029
Denver County,31,198347,Al Gore,122693,1,82543,George W. Bush,61224,1,Colorado,8,3,Al Gore,democrat,0,2000,20008031
Dolores County,33,1134,Al Gore,293,1,36,George W. Bush,741,1,Colorado,8,5.6,George W. Bush,republican,1,2000,20008033
Douglas County,35,86225,Al Gore,27076,1,4563,George W. Bush,56007,1,Colorado,8,2.1,George W. Bush,republican,1,2000,20008035
Eagle County,37,15188,Al Gore,6772,1,4234,George W. Bush,7165,1,Colorado,8,2.4,George W. Bush,republican,1,2000,20008037
Elbert County,39,8965,Al Gore,2326,1,359,George W. Bush,6151,1,Colorado,8,2.3,George W. Bush,republican,1,2000,20008039
El Paso County,41,200757,Al Gore,61799,1,28485,George W. Bush,128294,1,Colorado,8,2.9,George W. Bush,republican,1,2000,20008041
Fremont County,43,16056,Al Gore,5293,1,1464,George W. Bush,9914,1,Colorado,8,3.9,George W. Bush,republican,1,2000,20008043
Garfield County,45,17104,Al Gore,6087,1,3281,George W. Bush,9103,1,Colorado,8,2.7,George W. Bush,republican,1,2000,20008045
Gilpin County,47,2465,Al Gore,1099,1,97,George W. Bush,1006,1,Colorado,8,2.5,Al Gore,democrat,0,2000,20008047
Grand County,49,6353,Al Gore,2308,1,254,George W. Bush,3570,1,Colorado,8,2.5,George W. Bush,republican,1,2000,20008049
Gunnison County,51,7236,Al Gore,3059,1,327,George W. Bush,3128,1,Colorado,8,2.8,George W. Bush,republican,1,2000,20008051
Hinsdale County,53,566,Al Gore,188,1,7,George W. Bush,316,1,Colorado,8,2,George W. Bush,republican,1,2000,20008053
Huerfano County,55,3174,Al Gore,1495,1,1269,George W. Bush,1466,1,Colorado,8,5.6,Al Gore,democrat,0,2000,20008055
Jackson County,57,925,Al Gore,173,1,56,George W. Bush,682,1,Colorado,8,2.8,George W. Bush,republican,1,2000,20008057
Jefferson County,59,235491,Al Gore,100970,1,26197,George W. Bush,120138,1,Colorado,8,2.4,George W. Bush,republican,1,2000,20008059
Kiowa County,61,968,Al Gore,211,1,28,George W. Bush,728,1,Colorado,8,3.1,George W. Bush,republican,1,2000,20008061
Kit Carson County,63,3458,Al Gore,809,1,468,George W. Bush,2542,1,Colorado,8,2.6,George W. Bush,republican,1,2000,20008063
Lake County,65,2628,Al Gore,1296,1,1310,George W. Bush,1056,1,Colorado,8,3.4,Al Gore,democrat,0,2000,20008065
La Plata County,67,20490,Al Gore,7864,1,2250,George W. Bush,9993,1,Colorado,8,2.9,George W. Bush,republican,1,2000,20008067
Larimer County,69,118537,Al Gore,46055,1,9873,George W. Bush,62429,1,Colorado,8,2.5,George W. Bush,republican,1,2000,20008069
Las Animas County,71,6094,Al Gore,3243,1,3202,George W. Bush,2569,1,Colorado,8,4.2,Al Gore,democrat,0,2000,20008071
Lincoln County,73,2199,Al Gore,510,1,136,George W. Bush,1630,1,Colorado,8,2.8,George W. Bush,republican,1,2000,20008073
Logan County,75,8096,Al Gore,2296,1,965,George W. Bush,5531,1,Colorado,8,2.9,George W. Bush,republican,1,2000,20008075
Mesa County,77,51054,Al Gore,15465,1,5738,George W. Bush,32396,1,Colorado,8,3.3,George W. Bush,republican,1,2000,20008077
Mineral County,79,486,Al Gore,168,1,9,George W. Bush,294,1,Colorado,8,3.6,George W. Bush,republican,1,2000,20008079
Moffat County,81,5337,Al Gore,1223,1,471,George W. Bush,3840,1,Colorado,8,3.6,George W. Bush,republican,1,2000,20008081
Montezuma County,83,9384,Al Gore,2556,1,1081,George W. Bush,6158,1,Colorado,8,4.2,George W. Bush,republican,1,2000,20008083
Montrose County,85,14215,Al Gore,4041,1,2373,George W. Bush,9266,1,Colorado,8,3.7,George W. Bush,republican,1,2000,20008085
Morgan County,87,8998,Al Gore,2885,1,3960,George W. Bush,5722,1,Colorado,8,3,George W. Bush,republican,1,2000,20008087
Otero County,89,7312,Al Gore,2963,1,3817,George W. Bush,4082,1,Colorado,8,4.4,George W. Bush,republican,1,2000,20008089
Ouray County,91,2233,Al Gore,705,1,71,George W. Bush,1279,1,Colorado,8,2.6,George W. Bush,republican,1,2000,20008091
Park County,93,6665,Al Gore,2393,1,303,George W. Bush,3677,1,Colorado,8,2.6,George W. Bush,republican,1,2000,20008093
Phillips County,95,2220,Al Gore,564,1,255,George W. Bush,1573,1,Colorado,8,2.6,George W. Bush,republican,1,2000,20008095
Pitkin County,97,7800,Al Gore,4137,1,410,George W. Bush,2565,1,Colorado,8,2.8,Al Gore,democrat,0,2000,20008097
Prowers County,99,4524,Al Gore,1361,1,2195,George W. Bush,3026,1,Colorado,8,2.9,George W. Bush,republican,1,2000,20008099
Pueblo County,101,53946,Al Gore,28888,1,27221,George W. Bush,22827,1,Colorado,8,4,Al Gore,democrat,0,2000,20008101
Rio Blanco County,103,2855,Al Gore,543,1,124,George W. Bush,2185,1,Colorado,8,2.9,George W. Bush,republican,1,2000,20008103
Rio Grande County,105,5075,Al Gore,1707,1,2618,George W. Bush,3111,1,Colorado,8,4.5,George W. Bush,republican,1,2000,20008105
Routt County,107,9638,Al Gore,4208,1,302,George W. Bush,4472,1,Colorado,8,2.5,George W. Bush,republican,1,2000,20008107
Saguache County,109,2529,Al Gore,1145,1,1312,George W. Bush,1078,1,Colorado,8,5.6,Al Gore,democrat,0,2000,20008109
San Juan County,111,436,Al Gore,149,1,22,George W. Bush,210,1,Colorado,8,4.7,George W. Bush,republican,1,2000,20008111
San Miguel County,113,3255,Al Gore,1598,1,154,George W. Bush,1043,1,Colorado,8,3,Al Gore,democrat,0,2000,20008113
Sedgwick County,115,1303,Al Gore,384,1,155,George W. Bush,877,1,Colorado,8,2.7,George W. Bush,republican,1,2000,20008115
Summit County,117,11068,Al Gore,5304,1,886,George W. Bush,4497,1,Colorado,8,2.3,Al Gore,democrat,0,2000,20008117
Teller County,119,9847,Al Gore,2750,1,382,George W. Bush,6477,1,Colorado,8,3,George W. Bush,republican,1,2000,20008119
Washington County,121,2445,Al Gore,477,1,145,George W. Bush,1878,1,Colorado,8,2.6,George W. Bush,republican,1,2000,20008121
Weld County,123,64541,Al Gore,23436,1,23123,George W. Bush,37409,1,Colorado,8,2.7,George W. Bush,republican,1,2000,20008123
Yuma County,125,4358,Al Gore,1082,1,599,George W. Bush,3156,1,Colorado,8,2.6,George W. Bush,republican,1,2000,20008125
Fairfield County,1,370289,Al Gore,193769,0,51896,George W. Bush,159659,0,Connecticut,9,2.1,Al Gore,democrat,0,2000,20009001
Hartford County,3,367556,Al Gore,221167,0,51004,George W. Bush,127468,0,Connecticut,9,2.6,Al Gore,democrat,0,2000,20009003
Litchfield County,5,87338,Al Gore,41806,0,1922,George W. Bush,39172,0,Connecticut,9,2.1,Al Gore,democrat,0,2000,20009005
Middlesex County,7,77433,Al Gore,43319,0,2295,George W. Bush,29295,0,Connecticut,9,2.1,Al Gore,democrat,0,2000,20009007
New Haven County,9,341099,Al Gore,197928,0,41412,George W. Bush,122919,0,Connecticut,9,2.6,Al Gore,democrat,0,2000,20009009
New London County,11,109147,Al Gore,60449,0,6553,George W. Bush,41168,0,Connecticut,9,2.4,Al Gore,democrat,0,2000,20009011
Tolland County,13,62700,Al Gore,33554,0,1513,George W. Bush,24705,0,Connecticut,9,1.9,Al Gore,democrat,0,2000,20009013
Windham County,15,43963,Al Gore,24023,0,3719,George W. Bush,16708,0,Connecticut,9,2.7,Al Gore,democrat,0,2000,20009015
Kent County,1,55977,John Kerry,23872,1,2749,George W. Bush,31578,0,Delaware,10,3.5,George W. Bush,republican,1,2004,200410001
New Castle County,3,241444,John Kerry,146171,1,15373,George W. Bush,93070,0,Delaware,10,4.2,John Kerry,democrat,0,2004,200410003
Sussex County,5,77749,John Kerry,30098,1,4153,George W. Bush,47003,0,Delaware,10,3.6,George W. Bush,republican,1,2004,200410005
Autauga County,1,20081,John Kerry,4758,1,367,George W. Bush,15196,1,Alabama,1,4.8,George W. Bush,republican,1,2004,20041001
Baldwin County,3,69320,John Kerry,15599,1,1652,George W. Bush,52971,1,Alabama,1,5.2,George W. Bush,republican,1,2004,20041003
Barbour County,5,10777,John Kerry,4832,1,308,George W. Bush,5899,1,Alabama,1,7.2,George W. Bush,republican,1,2004,20041005
Bibb County,7,7600,John Kerry,2089,1,95,George W. Bush,5472,1,Alabama,1,5.5,George W. Bush,republican,1,2004,20041007
Blount County,9,21504,John Kerry,3938,1,1350,George W. Bush,17386,1,Alabama,1,4.2,George W. Bush,republican,1,2004,20041009
Bullock County,11,4717,John Kerry,3210,1,194,George W. Bush,1494,1,Alabama,1,11.6,John Kerry,democrat,0,2004,20041011
Butler County,13,8416,John Kerry,3413,1,70,George W. Bush,4979,1,Alabama,1,9.5,George W. Bush,republican,1,2004,20041013
Calhoun County,15,45249,John Kerry,15083,1,1028,George W. Bush,29814,1,Alabama,1,5.5,George W. Bush,republican,1,2004,20041015
Chambers County,17,13032,John Kerry,5347,1,168,George W. Bush,7622,1,Alabama,1,7,George W. Bush,republican,1,2004,20041017
Cherokee County,19,9049,John Kerry,3040,1,120,George W. Bush,5923,1,Alabama,1,4.8,George W. Bush,republican,1,2004,20041019
Chilton County,21,16693,John Kerry,3778,1,643,George W. Bush,12829,1,Alabama,1,4.7,George W. Bush,republican,1,2004,20041021
Choctaw County,23,7227,John Kerry,3303,1,53,George W. Bush,3897,1,Alabama,1,8.6,George W. Bush,republican,1,2004,20041023
Clarke County,25,11394,John Kerry,4627,1,105,George W. Bush,6730,1,Alabama,1,8.9,George W. Bush,republican,1,2004,20041025
Clay County,27,6576,John Kerry,1893,1,112,George W. Bush,4624,1,Alabama,1,6.4,George W. Bush,republican,1,2004,20041027
Cleburne County,29,5798,John Kerry,1391,1,98,George W. Bush,4370,1,Alabama,1,5.3,George W. Bush,republican,1,2004,20041029
Coffee County,31,17616,John Kerry,4480,1,675,George W. Bush,13019,1,Alabama,1,5.4,George W. Bush,republican,1,2004,20041031
Colbert County,33,23935,John Kerry,10598,1,327,George W. Bush,13188,1,Alabama,1,7.1,George W. Bush,republican,1,2004,20041033
Conecuh County,35,6021,John Kerry,2719,1,51,George W. Bush,3271,1,Alabama,1,8.5,George W. Bush,republican,1,2004,20041035
Coosa County,37,5001,John Kerry,2055,1,53,George W. Bush,2905,1,Alabama,1,7.1,George W. Bush,republican,1,2004,20041037
Covington County,39,14627,John Kerry,3423,1,160,George W. Bush,11119,1,Alabama,1,6.7,George W. Bush,republican,1,2004,20041039
Crenshaw County,41,5500,John Kerry,1698,1,50,George W. Bush,3777,1,Alabama,1,6.9,George W. Bush,republican,1,2004,20041041
Cullman County,43,35191,John Kerry,8045,1,837,George W. Bush,26818,1,Alabama,1,5.2,George W. Bush,republican,1,2004,20041043
Dale County,45,18231,John Kerry,4484,1,916,George W. Bush,13621,1,Alabama,1,5.4,George W. Bush,republican,1,2004,20041045
Dallas County,47,18573,John Kerry,11175,1,145,George W. Bush,7335,1,Alabama,1,10.1,John Kerry,democrat,0,2004,20041047
DeKalb County,49,24135,John Kerry,7092,1,2387,George W. Bush,16904,1,Alabama,1,5.8,George W. Bush,republican,1,2004,20041049
Elmore County,51,28680,John Kerry,6471,1,569,George W. Bush,22056,1,Alabama,1,4.9,George W. Bush,republican,1,2004,20041051
Escambia County,53,12395,John Kerry,3814,1,209,George W. Bush,8513,1,Alabama,1,7.6,George W. Bush,republican,1,2004,20041053
Etowah County,55,42680,John Kerry,15328,1,993,George W. Bush,26999,1,Alabama,1,6.4,George W. Bush,republican,1,2004,20041055
Fayette County,57,8002,John Kerry,2408,1,85,George W. Bush,5534,1,Alabama,1,6.9,George W. Bush,republican,1,2004,20041057
Franklin County,59,12269,John Kerry,4514,1,1104,George W. Bush,7690,1,Alabama,1,7,George W. Bush,republican,1,2004,20041059
Geneva County,61,10520,John Kerry,2113,1,252,George W. Bush,8342,1,Alabama,1,4.9,George W. Bush,republican,1,2004,20041061
Greene County,63,4748,John Kerry,3764,1,36,George W. Bush,958,1,Alabama,1,8.8,John Kerry,democrat,0,2004,20041063
Hale County,65,7945,John Kerry,4631,1,70,George W. Bush,3281,1,Alabama,1,7.6,John Kerry,democrat,0,2004,20041065
Henry County,67,7361,John Kerry,2452,1,131,George W. Bush,4881,1,Alabama,1,5.6,George W. Bush,republican,1,2004,20041067
Houston County,69,36201,John Kerry,9144,1,751,George W. Bush,26874,1,Alabama,1,4.7,George W. Bush,republican,1,2004,20041069
Jackson County,71,20321,John Kerry,8635,1,361,George W. Bush,11534,1,Alabama,1,6.9,George W. Bush,republican,1,2004,20041071
Jefferson County,73,292967,John Kerry,132286,1,6060,George W. Bush,158680,1,Alabama,1,5.3,George W. Bush,republican,1,2004,20041073
Lamar County,75,6885,John Kerry,1956,1,83,George W. Bush,4894,1,Alabama,1,8.2,George W. Bush,republican,1,2004,20041075
Lauderdale County,77,37107,John Kerry,14628,1,543,George W. Bush,22161,1,Alabama,1,6.4,George W. Bush,republican,1,2004,20041077
Lawrence County,79,14001,John Kerry,6155,1,221,George W. Bush,7730,1,Alabama,1,6.4,George W. Bush,republican,1,2004,20041079
Lee County,81,44610,John Kerry,16227,1,1023,George W. Bush,27972,1,Alabama,1,4.5,George W. Bush,republican,1,2004,20041081
Limestone County,83,29073,John Kerry,9126,1,981,George W. Bush,19702,1,Alabama,1,5.2,George W. Bush,republican,1,2004,20041083
Lowndes County,85,6021,John Kerry,4233,1,33,George W. Bush,1786,1,Alabama,1,9.3,John Kerry,democrat,0,2004,20041085
Macon County,87,9407,John Kerry,7800,1,98,George W. Bush,1570,1,Alabama,1,7,John Kerry,democrat,0,2004,20041087
Madison County,89,131062,John Kerry,52644,1,3400,George W. Bush,77173,1,Alabama,1,4.7,George W. Bush,republican,1,2004,20041089
Marengo County,91,10322,John Kerry,5037,1,146,George W. Bush,5255,1,Alabama,1,6.2,George W. Bush,republican,1,2004,20041091
Marion County,93,12875,John Kerry,3808,1,201,George W. Bush,8983,1,Alabama,1,6.4,George W. Bush,republican,1,2004,20041093
