COUNTY,COUNTY_FIPS,COUNTY_TOTALVOTES,DEM_CANDIDATE,DEM_VOTES,HOUSE_WINNING_BINARY,MARGIN_VICTORY,REP_CANDIDATE,REP_VOTES,SENATE_WINNING_BINARY,STATE,STATE_FIPS,UNEMPLOYMENT_RATE,WINNING_CANDIDATE,WINNING_PARTY,WINNING_PARTY_BINARY,YEAR,YEAR_FIPS
Maricopa County,13,901699,Al Gore,386683,1,-0.103453591,George W. Bush,479967,1,Arizona,4,3.2,George W. Bush,republican,1,2000,20004013
Rogers County,131,28951,Al Gore,10813,1,-0.238333736,George W. Bush,17713,1,Oklahoma,40,2.6,George W. Bush,republican,1,2000,200040131
Seminole County,133,7866,Al Gore,3783,1,-0.028985507,George W. Bush,4011,1,Oklahoma,40,4.2,George W. Bush,republican,1,2000,200040133
Sequoyah County,135,12254,Al Gore,5425,1,-0.097029541,George W. Bush,6614,1,Oklahoma,40,4.3,George W. Bush,republican,1,2000,200040135
Stephens County,137,17488,Al Gore,6467,1,-0.251200823,George W. Bush,10860,1,Oklahoma,40,3.3,George W. Bush,republican,1,2000,200040137
Texas County,139,6088,Al Gore,1084,1,-0.637319317,George W. Bush,4964,1,Oklahoma,40,2.6,George W. Bush,republican,1,2000,200040139
Tillman County,141,3349,Al Gore,1400,1,-0.15527023,George W. Bush,1920,1,Oklahoma,40,3.2,George W. Bush,republican,1,2000,200040141
Tulsa County,143,218691,Al Gore,81656,1,-0.240046458,George W. Bush,134152,1,Oklahoma,40,2.8,George W. Bush,republican,1,2000,200040143
Wagoner County,145,21517,Al Gore,8244,1,-0.220151508,George W. Bush,12981,1,Oklahoma,40,2.5,George W. Bush,republican,1,2000,200040145
Washington County,147,20744,Al Gore,6644,1,-0.344388739,George W. Bush,13788,1,Oklahoma,40,3,George W. Bush,republican,1,2000,200040147
Washita County,149,4468,Al Gore,1564,1,-0.28782453,George W. Bush,2850,1,Oklahoma,40,2.6,George W. Bush,republican,1,2000,200040149
Mohave County,15,44141,Al Gore,17470,1,-0.156679731,George W. Bush,24386,1,Arizona,4,4.4,George W. Bush,republican,1,2000,20004015
Woods County,151,4046,Al Gore,1235,1,-0.38037568,George W. Bush,2774,1,Oklahoma,40,2.5,George W. Bush,republican,1,2000,200040151
Woodward County,153,7100,Al Gore,1950,1,-0.439014085,George W. Bush,5067,1,Oklahoma,40,2.9,George W. Bush,republican,1,2000,200040153
Navajo County,17,25147,Al Gore,11794,1,-0.023541576,George W. Bush,12386,1,Arizona,4,7.2,George W. Bush,republican,1,2000,20004017
Pima County,19,287640,Al Gore,147688,1,0.080340008,George W. Bush,124579,1,Arizona,4,3.7,Al Gore,democrat,0,2000,20004019
Pinal County,21,41290,Al Gore,19650,1,-0.011431339,George W. Bush,20122,1,Arizona,4,4.6,George W. Bush,republican,1,2000,20004021
Santa Cruz County,23,8893,Al Gore,5233,1,0.212414258,George W. Bush,3344,1,Arizona,4,8.2,Al Gore,democrat,0,2000,20004023
Yavapai County,25,68228,Al Gore,24063,1,-0.235695023,George W. Bush,40144,1,Arizona,4,4,George W. Bush,republican,1,2000,20004025
Yuma County,27,28652,Al Gore,12055,1,-0.127495463,George W. Bush,15708,1,Arizona,4,16.4,George W. Bush,republican,1,2000,20004027
Baker County,1,8258,Al Gore,2195,0,-0.414507145,George W. Bush,5618,0,Oregon,41,7.1,George W. Bush,republican,1,2000,200041001
Benton County,3,38226,Al Gore,19444,0,0.094673782,George W. Bush,15825,0,Oregon,41,3.8,Al Gore,democrat,0,2000,200041003
Clackamas County,5,162262,Al Gore,76421,0,-0.006890091,George W. Bush,77539,0,Oregon,41,4,George W. Bush,republican,1,2000,200041005
Clatsop County,7,16474,Al Gore,8296,0,0.081704504,George W. Bush,6950,0,Oregon,41,5,Al Gore,democrat,0,2000,200041007
Columbia County,9,21195,Al Gore,10331,0,0.045388063,George W. Bush,9369,0,Oregon,41,5.5,Al Gore,democrat,0,2000,200041009
Coos County,11,29379,Al Gore,11610,0,-0.13669628,George W. Bush,15626,0,Oregon,41,7.3,George W. Bush,republican,1,2000,200041011
Crook County,13,8277,Al Gore,2474,0,-0.349039507,George W. Bush,5363,0,Oregon,41,7.2,George W. Bush,republican,1,2000,200041013
Curry County,15,11513,Al Gore,4090,0,-0.21375836,George W. Bush,6551,0,Oregon,41,7,George W. Bush,republican,1,2000,200041015
Deschutes County,17,57885,Al Gore,22061,0,-0.173982897,George W. Bush,32132,0,Oregon,41,5.3,George W. Bush,republican,1,2000,200041017
Douglas County,19,47220,Al Gore,14193,0,-0.340978399,George W. Bush,30294,0,Oregon,41,7.3,George W. Bush,republican,1,2000,200041019
Gilliam County,21,1090,Al Gore,359,0,-0.293577982,George W. Bush,679,0,Oregon,41,4.8,George W. Bush,republican,1,2000,200041021
Grant County,23,3846,Al Gore,589,0,-0.647165887,George W. Bush,3078,0,Oregon,41,9.6,George W. Bush,republican,1,2000,200041023
Harney County,25,3734,Al Gore,766,0,-0.544456347,George W. Bush,2799,0,Oregon,41,8.4,George W. Bush,republican,1,2000,200041025
Hood River County,27,8549,Al Gore,4072,0,0.041057434,George W. Bush,3721,0,Oregon,41,6.6,Al Gore,democrat,0,2000,200041027
Jackson County,29,84796,Al Gore,33153,0,-0.152118024,George W. Bush,46052,0,Oregon,41,5.6,George W. Bush,republican,1,2000,200041029
Jefferson County,31,6897,Al Gore,2681,0,-0.167754096,George W. Bush,3838,0,Oregon,41,5.3,George W. Bush,republican,1,2000,200041031
Josephine County,33,36733,Al Gore,11864,0,-0.281000735,George W. Bush,22186,0,Oregon,41,7,George W. Bush,republican,1,2000,200041033
Klamath County,35,27844,Al Gore,7541,0,-0.406335297,George W. Bush,18855,0,Oregon,41,7.3,George W. Bush,republican,1,2000,200041035
Lake County,37,3729,Al Gore,707,0,-0.569321534,George W. Bush,2830,0,Oregon,41,8.3,George W. Bush,republican,1,2000,200041037
Lane County,39,152188,Al Gore,78583,0,0.111736799,George W. Bush,61578,0,Oregon,41,5.4,Al Gore,democrat,0,2000,200041039
Lincoln County,41,21118,Al Gore,10861,0,0.11435742,George W. Bush,8446,0,Oregon,41,6.4,Al Gore,democrat,0,2000,200041041
Linn County,43,44388,Al Gore,16682,0,-0.195480761,George W. Bush,25359,0,Oregon,41,6.6,George W. Bush,republican,1,2000,200041043
Malheur County,45,10404,Al Gore,2336,0,-0.508266052,George W. Bush,7624,0,Oregon,41,7.6,George W. Bush,republican,1,2000,200041045
Marion County,47,113334,Al Gore,49430,0,-0.070702525,George W. Bush,57443,0,Oregon,41,5.5,George W. Bush,republican,1,2000,200041047
Morrow County,49,3609,Al Gore,1197,0,-0.284566362,George W. Bush,2224,0,Oregon,41,7.7,George W. Bush,republican,1,2000,200041049
Multnomah County,51,296685,Al Gore,188441,0,0.353115257,George W. Bush,83677,0,Oregon,41,4.6,Al Gore,democrat,0,2000,200041051
Polk County,53,28449,Al Gore,11921,0,-0.107806953,George W. Bush,14988,0,Oregon,41,4.8,George W. Bush,republican,1,2000,200041053
Sherman County,55,1062,Al Gore,326,0,-0.332391714,George W. Bush,679,0,Oregon,41,6.2,George W. Bush,republican,1,2000,200041055
Tillamook County,57,12376,Al Gore,5762,0,-0.00105042,George W. Bush,5775,0,Oregon,41,5.2,George W. Bush,republican,1,2000,200041057
Umatilla County,59,23060,Al Gore,7809,0,-0.274544666,George W. Bush,14140,0,Oregon,41,6.1,George W. Bush,republican,1,2000,200041059
Union County,61,12076,Al Gore,3577,0,-0.352683008,George W. Bush,7836,0,Oregon,41,5.5,George W. Bush,republican,1,2000,200041061
Wallowa County,63,4294,Al Gore,836,0,-0.568933395,George W. Bush,3279,0,Oregon,41,7.5,George W. Bush,republican,1,2000,200041063
Wasco County,65,10664,Al Gore,4616,0,-0.069392348,George W. Bush,5356,0,Oregon,41,6.1,George W. Bush,republican,1,2000,200041065
Washington County,67,185974,Al Gore,90662,0,0.024578705,George W. Bush,86091,0,Oregon,41,3.9,Al Gore,democrat,0,2000,200041067
Wheeler County,69,841,Al Gore,202,0,-0.454221165,George W. Bush,584,0,Oregon,41,7.2,George W. Bush,republican,1,2000,200041069
Yamhill County,71,35539,Al Gore,14254,0,-0.138974085,George W. Bush,19193,0,Oregon,41,4.9,George W. Bush,republican,1,2000,200041071
Adams County,1,33433,Al Gore,11682,1,-0.274160261,George W. Bush,20848,1,Pennsylvania,42,3.1,George W. Bush,republican,1,2000,200042001
Allegheny County,3,582478,Al Gore,329963,1,0.162413001,George W. Bush,235361,1,Pennsylvania,42,4,Al Gore,democrat,0,2000,200042003
Armstrong County,5,27423,Al Gore,11127,1,-0.159756409,George W. Bush,15508,1,Pennsylvania,42,5.7,George W. Bush,republican,1,2000,200042005
Beaver County,7,73593,Al Gore,38925,1,0.087426793,George W. Bush,32491,1,Pennsylvania,42,4.3,Al Gore,democrat,0,2000,200042007
Bedford County,9,19435,Al Gore,5474,1,-0.418008747,George W. Bush,13598,1,Pennsylvania,42,5.5,George W. Bush,republican,1,2000,200042009
Berks County,11,135163,Al Gore,59150,1,-0.089691706,George W. Bush,71273,1,Pennsylvania,42,3.9,George W. Bush,republican,1,2000,200042011
Blair County,13,45140,Al Gore,15774,1,-0.279175897,George W. Bush,28376,1,Pennsylvania,42,4.6,George W. Bush,republican,1,2000,200042013
Bradford County,15,23330,Al Gore,7911,1,-0.289284183,George W. Bush,14660,1,Pennsylvania,42,3.6,George W. Bush,republican,1,2000,200042015
Bucks County,17,263422,Al Gore,132914,1,0.041708741,George W. Bush,121927,1,Pennsylvania,42,3.4,Al Gore,democrat,0,2000,200042017
Butler County,19,70824,Al Gore,25037,1,-0.267875297,George W. Bush,44009,1,Pennsylvania,42,4.1,George W. Bush,republican,1,2000,200042019
Cambria County,21,60286,Al Gore,30308,1,0.038267591,George W. Bush,28001,1,Pennsylvania,42,6.1,Al Gore,democrat,0,2000,200042021
Cameron County,23,2246,Al Gore,779,1,-0.268922529,George W. Bush,1383,1,Pennsylvania,42,6.6,George W. Bush,republican,1,2000,200042023
Carbon County,25,21277,Al Gore,10668,1,0.044696151,George W. Bush,9717,1,Pennsylvania,42,5.1,Al Gore,democrat,0,2000,200042025
Centre County,27,49538,Al Gore,21409,1,-0.096148411,George W. Bush,26172,1,Pennsylvania,42,3.4,George W. Bush,republican,1,2000,200042027
Chester County,29,187562,Al Gore,82047,1,-0.096144208,George W. Bush,100080,1,Pennsylvania,42,3,George W. Bush,republican,1,2000,200042029
Clarion County,31,15843,Al Gore,5605,1,-0.264533232,George W. Bush,9796,1,Pennsylvania,42,5,George W. Bush,republican,1,2000,200042031
Clearfield County,33,30609,Al Gore,11718,1,-0.205854487,George W. Bush,18019,1,Pennsylvania,42,5.6,George W. Bush,republican,1,2000,200042033
Clinton County,35,11994,Al Gore,5521,1,-0.045272636,George W. Bush,6064,1,Pennsylvania,42,5.1,George W. Bush,republican,1,2000,200042035
Columbia County,37,21894,Al Gore,8975,1,-0.142504796,George W. Bush,12095,1,Pennsylvania,42,5.2,George W. Bush,republican,1,2000,200042037
Crawford County,39,33321,Al Gore,13250,1,-0.168302272,George W. Bush,18858,1,Pennsylvania,42,4.9,George W. Bush,republican,1,2000,200042039
Cumberland County,41,88062,Al Gore,31053,1,-0.269684995,George W. Bush,54802,1,Pennsylvania,42,3.1,George W. Bush,republican,1,2000,200042041
Dauphin County,43,100658,Al Gore,44390,1,-0.091805917,George W. Bush,53631,1,Pennsylvania,42,3.5,George W. Bush,republican,1,2000,200042043
Delaware County,45,248077,Al Gore,134861,1,0.116999964,George W. Bush,105836,1,Pennsylvania,42,3.7,Al Gore,democrat,0,2000,200042045
Elk County,47,13578,Al Gore,5754,1,-0.117322139,George W. Bush,7347,1,Pennsylvania,42,4.8,George W. Bush,republican,1,2000,200042047
Erie County,49,112335,Al Gore,59399,1,0.092330974,George W. Bush,49027,1,Pennsylvania,42,4.5,Al Gore,democrat,0,2000,200042049
Fayette County,51,49532,Al Gore,28152,1,0.164318017,George W. Bush,20013,1,Pennsylvania,42,5.6,Al Gore,democrat,0,2000,200042051
Forest County,53,2283,Al Gore,843,1,-0.231274639,George W. Bush,1371,1,Pennsylvania,42,7,George W. Bush,republican,1,2000,200042053
Franklin County,55,48969,Al Gore,14922,1,-0.370030019,George W. Bush,33042,1,Pennsylvania,42,3.7,George W. Bush,republican,1,2000,200042055
Fulton County,57,5285,Al Gore,1425,1,-0.440491958,George W. Bush,3753,1,Pennsylvania,42,3.8,George W. Bush,republican,1,2000,200042057
Greene County,59,13634,Al Gore,7230,1,0.098283703,George W. Bush,5890,1,Pennsylvania,42,5.8,Al Gore,democrat,0,2000,200042059
Huntingdon County,61,15957,Al Gore,5073,1,-0.334336028,George W. Bush,10408,1,Pennsylvania,42,6,George W. Bush,republican,1,2000,200042061
Indiana County,63,31401,Al Gore,13667,1,-0.099742046,George W. Bush,16799,1,Pennsylvania,42,5.7,George W. Bush,republican,1,2000,200042063
Jefferson County,65,17574,Al Gore,5566,1,-0.336121543,George W. Bush,11473,1,Pennsylvania,42,5.2,George W. Bush,republican,1,2000,200042065
Juniata County,67,8667,Al Gore,2656,1,-0.362178378,George W. Bush,5795,1,Pennsylvania,42,4.1,George W. Bush,republican,1,2000,200042067
Lackawanna County,69,96381,Al Gore,57471,1,0.232151565,George W. Bush,35096,1,Pennsylvania,42,4.5,Al Gore,democrat,0,2000,200042069
Lancaster County,71,175317,Al Gore,54968,1,-0.347553289,George W. Bush,115900,1,Pennsylvania,42,2.8,George W. Bush,republican,1,2000,200042071
Lawrence County,73,39640,Al Gore,20593,1,0.063900101,George W. Bush,18060,1,Pennsylvania,42,4.9,Al Gore,democrat,0,2000,200042073
Lebanon County,75,45880,Al Gore,16093,1,-0.271163906,George W. Bush,28534,1,Pennsylvania,42,3.1,George W. Bush,republican,1,2000,200042075
Lehigh County,77,116280,Al Gore,56667,1,0.010104919,George W. Bush,55492,1,Pennsylvania,42,3.6,Al Gore,democrat,0,2000,200042077
Luzerne County,79,119586,Al Gore,62199,1,0.082543107,George W. Bush,52328,1,Pennsylvania,42,5.1,Al Gore,democrat,0,2000,200042079
Lycoming County,81,43183,Al Gore,14663,1,-0.288863673,George W. Bush,27137,1,Pennsylvania,42,4.3,George W. Bush,republican,1,2000,200042081
McKean County,83,15804,Al Gore,5510,1,-0.262655024,George W. Bush,9661,1,Pennsylvania,42,4.7,George W. Bush,republican,1,2000,200042083
Mercer County,85,48725,Al Gore,23817,1,0.014058492,George W. Bush,23132,1,Pennsylvania,42,4.9,Al Gore,democrat,0,2000,200042085
Mifflin County,87,14614,Al Gore,4835,1,-0.312371698,George W. Bush,9400,1,Pennsylvania,42,4.2,George W. Bush,republican,1,2000,200042087
Monroe County,89,46878,Al Gore,21939,1,-0.02828619,George W. Bush,23265,1,Pennsylvania,42,4.1,George W. Bush,republican,1,2000,200042089
Montgomery County,91,332422,Al Gore,177990,1,0.097367202,George W. Bush,145623,1,Pennsylvania,42,3.1,Al Gore,democrat,0,2000,200042091
Montour County,93,6492,Al Gore,2356,1,-0.247073321,George W. Bush,3960,1,Pennsylvania,42,3.5,George W. Bush,republican,1,2000,200042093
Northampton County,95,104690,Al Gore,53097,1,0.054456013,George W. Bush,47396,1,Pennsylvania,42,3.7,Al Gore,democrat,0,2000,200042095
Northumberland County,97,33251,Al Gore,13670,1,-0.134492196,George W. Bush,18142,1,Pennsylvania,42,4.5,George W. Bush,republican,1,2000,200042097
Perry County,99,16071,Al Gore,4459,1,-0.418455603,George W. Bush,11184,1,Pennsylvania,42,3.7,George W. Bush,republican,1,2000,200042099
Philadelphia County,101,561180,Al Gore,449182,1,0.620519263,George W. Bush,100959,1,Pennsylvania,42,5.5,Al Gore,democrat,0,2000,200042101
Pike County,103,17364,Al Gore,7330,1,-0.115699148,George W. Bush,9339,1,Pennsylvania,42,3.8,George W. Bush,republican,1,2000,200042103
Potter County,105,7090,Al Gore,2037,1,-0.397884344,George W. Bush,4858,1,Pennsylvania,42,4.5,George W. Bush,republican,1,2000,200042105
Schuylkill County,107,58300,Al Gore,26215,1,-0.06219554,George W. Bush,29841,1,Pennsylvania,42,5.8,George W. Bush,republican,1,2000,200042107
Snyder County,109,12841,Al Gore,3536,1,-0.422630636,George W. Bush,8963,1,Pennsylvania,42,3.6,George W. Bush,republican,1,2000,200042109
Somerset County,111,32985,Al Gore,12028,1,-0.248294679,George W. Bush,20218,1,Pennsylvania,42,5.2,George W. Bush,republican,1,2000,200042111
Sullivan County,113,3105,Al Gore,1066,1,-0.277616747,George W. Bush,1928,1,Pennsylvania,42,4.8,George W. Bush,republican,1,2000,200042113
Susquehanna County,115,17271,Al Gore,6481,1,-0.216837473,George W. Bush,10226,1,Pennsylvania,42,3.9,George W. Bush,republican,1,2000,200042115
Tioga County,117,14772,Al Gore,4617,1,-0.339696724,George W. Bush,9635,1,Pennsylvania,42,4.4,George W. Bush,republican,1,2000,200042117
Union County,119,13175,Al Gore,4209,1,-0.32743833,George W. Bush,8523,1,Pennsylvania,42,3.8,George W. Bush,republican,1,2000,200042119
Venango County,121,20523,Al Gore,8196,1,-0.167909175,George W. Bush,11642,1,Pennsylvania,42,5,George W. Bush,republican,1,2000,200042121
Warren County,123,17541,Al Gore,7537,1,-0.09993729,George W. Bush,9290,1,Pennsylvania,42,3.7,George W. Bush,republican,1,2000,200042123
Washington County,125,84441,Al Gore,44961,1,0.090264208,George W. Bush,37339,1,Pennsylvania,42,4.6,Al Gore,democrat,0,2000,200042125
Wayne County,127,18914,Al Gore,6904,1,-0.227186211,George W. Bush,11201,1,Pennsylvania,42,4.5,George W. Bush,republican,1,2000,200042127
Westmoreland County,129,156709,Al Gore,71792,1,-0.057852453,George W. Bush,80858,1,Pennsylvania,42,4.6,George W. Bush,republican,1,2000,200042129
Wyoming County,131,11693,Al Gore,4363,1,-0.218848884,George W. Bush,6922,1,Pennsylvania,42,4.8,George W. Bush,republican,1,2000,200042131
York County,133,144244,Al Gore,51958,1,-0.2474557,George W. Bush,87652,1,Pennsylvania,42,3.3,George W. Bush,republican,1,2000,200042133
Bristol County,1,23272,Al Gore,13424,0,0.216955999,George W. Bush,8375,-1,Rhode Island,44,3.6,Al Gore,democrat,0,2000,200044001
Kent County,3,73470,Al Gore,43265,0,0.244644072,George W. Bush,25291,-1,Rhode Island,44,3.9,Al Gore,democrat,0,2000,200044003
Newport County,5,37838,Al Gore,20790,0,0.172630689,George W. Bush,14258,-1,Rhode Island,44,3.7,Al Gore,democrat,0,2000,200044005
Providence County,7,218308,Al Gore,142469,0,0.37145226,George W. Bush,61378,-1,Rhode Island,44,4.4,Al Gore,democrat,0,2000,200044007
Washington County,9,56224,Al Gore,29560,0,0.147748293,George W. Bush,21253,-1,Rhode Island,44,3.3,Al Gore,democrat,0,2000,200044009
Abbeville County,1,8374,Al Gore,3766,1,-0.081681395,George W. Bush,4450,0,South Carolina,45,3.8,George W. Bush,republican,1,2000,200045001
Aiken County,3,50782,Al Gore,16409,1,-0.330707731,George W. Bush,33203,0,South Carolina,45,3.9,George W. Bush,republican,1,2000,200045003
Allendale County,5,3340,Al Gore,2338,1,0.410479042,George W. Bush,967,0,South Carolina,45,5.3,Al Gore,democrat,0,2000,200045005
Anderson County,7,56681,Al Gore,19606,1,-0.286180554,George W. Bush,35827,0,South Carolina,45,3.2,George W. Bush,republican,1,2000,200045007
Bamberg County,9,5551,Al Gore,3451,1,0.2529274,George W. Bush,2047,0,South Carolina,45,5.2,Al Gore,democrat,0,2000,200045009
Barnwell County,11,8276,Al Gore,3661,1,-0.103914935,George W. Bush,4521,0,South Carolina,45,5.1,George W. Bush,republican,1,2000,200045011
Beaufort County,13,44148,Al Gore,17487,1,-0.182884842,George W. Bush,25561,0,South Carolina,45,3.2,George W. Bush,republican,1,2000,200045013
Berkeley County,15,43316,Al Gore,17707,1,-0.163657771,George W. Bush,24796,0,South Carolina,45,3.3,George W. Bush,republican,1,2000,200045015
Calhoun County,17,6373,Al Gore,3063,1,-0.024007532,George W. Bush,3216,0,South Carolina,45,3.9,George W. Bush,republican,1,2000,200045017
Charleston County,19,111476,Al Gore,49520,1,-0.078124439,George W. Bush,58229,0,South Carolina,45,3.4,George W. Bush,republican,1,2000,200045019
Cherokee County,21,16323,Al Gore,6138,1,-0.23047234,George W. Bush,9900,0,South Carolina,45,4.3,George W. Bush,republican,1,2000,200045021
Chester County,23,10432,Al Gore,5242,1,0.024539877,George W. Bush,4986,0,South Carolina,45,5.3,Al Gore,democrat,0,2000,200045023
Chesterfield County,25,12526,Al Gore,6111,1,-0.012374262,George W. Bush,6266,0,South Carolina,45,4.8,George W. Bush,republican,1,2000,200045025
Clarendon County,27,11290,Al Gore,5999,1,0.072010629,George W. Bush,5186,0,South Carolina,45,5.6,Al Gore,democrat,0,2000,200045027
Colleton County,29,13390,Al Gore,6449,1,-0.023749066,George W. Bush,6767,0,South Carolina,45,3.9,George W. Bush,republican,1,2000,200045029
Darlington County,31,21863,Al Gore,10253,1,-0.047431734,George W. Bush,11290,0,South Carolina,45,5,George W. Bush,republican,1,2000,200045031
Dillon County,33,8990,Al Gore,4930,1,0.106229143,George W. Bush,3975,0,South Carolina,45,7,Al Gore,democrat,0,2000,200045033
Dorchester County,35,33641,Al Gore,12168,1,-0.254629767,George W. Bush,20734,0,South Carolina,45,3.1,George W. Bush,republican,1,2000,200045035
Edgefield County,37,8834,Al Gore,3950,1,-0.091691193,George W. Bush,4760,0,South Carolina,45,3.7,George W. Bush,republican,1,2000,200045037
Fairfield County,39,8398,Al Gore,5263,1,0.268159085,George W. Bush,3011,0,South Carolina,45,5.1,Al Gore,democrat,0,2000,200045039
Florence County,41,41437,Al Gore,17157,1,-0.157371431,George W. Bush,23678,0,South Carolina,45,4.2,George W. Bush,republican,1,2000,200045041
Georgetown County,43,20351,Al Gore,9445,1,-0.053560022,George W. Bush,10535,0,South Carolina,45,5.6,George W. Bush,republican,1,2000,200045043
